lat;lng;icon;popup;image;text;text2;text3;text4;name
13.35563;-81.35822;images/icon-iglesia-catolica-rocky-point.png;Iglesia Católica de Rocky Point;images/10catolica-rocky-point.png;Uno de los aspectos más relevantes de los nativos isleños es su profunda creencia en Dios. La creencia en un ser supremo influye en todos los aspectos de su vida cotidiana, razón por la cual el trabajo de la tierra, las faenas de pesca, el nacimiento, la vida y la muerte se conectan con la fe. Por eso, los domingos por la mañana es casi obligatoria la asistencia a los templos. Esto se debe a que la población es heredera de cuatro siglos de influencia religiosa. Primero llegaron los bautistas, luego los católicos, después los adventistas, posteriormente los musulmanes y ahora hay varias iglesias protestantes de distinta índole. Si bien hay diversas iglesias, puedes visitar la Primera Iglesia Bautista en La Loma, una de las más famosas de San Andrés y donde puedes disfrutar de algunas de las canciones del coro góspel, la Iglesia Bautista Christian Mission ubicada en el centro, la Catedral de la Sagrada Familia y la Iglesia Católica en San Luis. Además, puedes visitar también algunas de las Iglesias Adventistas más reconocidas, como la de La Loma, la de San Luis o la del Séptimo Día. En Providencia también hay varias iglesias, en especial en el sector de Old Town, en Bottom House y en Rocky Point. ;A pesar de estas creencias religiosas occidentales, existen otras prácticas espirituales de profundas raíces africanas, que aunque no son tan aplaudidas, sí están latentes en la vida de los nativos y se practican en la intimidad del hogar, se las llama obia. El obia es el nombre que se les da a los conocimientos de los signos de la naturaleza, la lectura de los sueños y el manejo de las plantas medicinales para curar, proteger, atraer o alejar. Cuentan los abuelos que estas prácticas han permitido grandes cambios en los resultados de eventos importantes, como las carreras de caballos, premios de lotería e incluso la cura de enfermedades de gran complejidad. ;;;10. Iglesia Católica de Rocky Point
13.38101;-81.36783;images/icon-iglesia-bauista-central.png;Iglesia Bautista Central;images/11bautista-central.png;Uno de los aspectos más relevantes de los nativos isleños es su profunda creencia en Dios. La creencia en un ser supremo influye en todos los aspectos de su vida cotidiana, razón por la cual el trabajo de la tierra, las faenas de pesca, el nacimiento, la vida y la muerte se conectan con la fe. Por eso, los domingos por la mañana es casi obligatoria la asistencia a los templos. Esto se debe a que la población es heredera de cuatro siglos de influencia religiosa. Primero llegaron los bautistas, luego los católicos, después los adventistas, posteriormente los musulmanes y ahora hay varias iglesias protestantes de distinta índole. Si bien hay diversas iglesias, puedes visitar la Primera Iglesia Bautista en La Loma, una de las más famosas de San Andrés y donde puedes disfrutar de algunas de las canciones del coro góspel, la Iglesia Bautista Christian Mission ubicada en el centro, la Catedral de la Sagrada Familia y la Iglesia Católica en San Luis. Además, puedes visitar también algunas de las Iglesias Adventistas más reconocidas, como la de La Loma, la de San Luis o la del Séptimo Día. En Providencia también hay varias iglesias, en especial en el sector de Old Town, en Bottom House y en Rocky Point. ;A pesar de estas creencias religiosas occidentales, existen otras prácticas espirituales de profundas raíces africanas, que aunque no son tan aplaudidas, sí están latentes en la vida de los nativos y se practican en la intimidad del hogar, se las llama obia. El obia es el nombre que se les da a los conocimientos de los signos de la naturaleza, la lectura de los sueños y el manejo de las plantas medicinales para curar, proteger, atraer o alejar. Cuentan los abuelos que estas prácticas han permitido grandes cambios en los resultados de eventos importantes, como las carreras de caballos, premios de lotería e incluso la cura de enfermedades de gran complejidad. ;;;11. Iglesia Bautista Central
13.36198;-81.38989;images/icon-iglesia-bautista-salt-creek.png;Iglesia Bautista Salt Creek;images/12bautista-salt-creek.png;Uno de los aspectos más relevantes de los nativos isleños es su profunda creencia en Dios. La creencia en un ser supremo influye en todos los aspectos de su vida cotidiana, razón por la cual el trabajo de la tierra, las faenas de pesca, el nacimiento, la vida y la muerte se conectan con la fe. Por eso, los domingos por la mañana es casi obligatoria la asistencia a los templos. Esto se debe a que la población es heredera de cuatro siglos de influencia religiosa. Primero llegaron los bautistas, luego los católicos, después los adventistas, posteriormente los musulmanes y ahora hay varias iglesias protestantes de distinta índole. Si bien hay diversas iglesias, puedes visitar la Primera Iglesia Bautista en La Loma, una de las más famosas de San Andrés y donde puedes disfrutar de algunas de las canciones del coro góspel, la Iglesia Bautista Christian Mission ubicada en el centro, la Catedral de la Sagrada Familia y la Iglesia Católica en San Luis. Además, puedes visitar también algunas de las Iglesias Adventistas más reconocidas, como la de La Loma, la de San Luis o la del Séptimo Día. En Providencia también hay varias iglesias, en especial en el sector de Old Town, en Bottom House y en Rocky Point. ;A pesar de estas creencias religiosas occidentales, existen otras prácticas espirituales de profundas raíces africanas, que aunque no son tan aplaudidas, sí están latentes en la vida de los nativos y se practican en la intimidad del hogar, se las llama obia. El obia es el nombre que se les da a los conocimientos de los signos de la naturaleza, la lectura de los sueños y el manejo de las plantas medicinales para curar, proteger, atraer o alejar. Cuentan los abuelos que estas prácticas han permitido grandes cambios en los resultados de eventos importantes, como las carreras de caballos, premios de lotería e incluso la cura de enfermedades de gran complejidad. ;;;12. Iglesia Bautista Salt Creek
13.34302;-81.35684;images/icon-iglesia-bautista-rocky-point.png;Iglesia Bautista de Rocky Point;images/13bautista-rocky-point.png;Uno de los aspectos más relevantes de los nativos isleños es su profunda creencia en Dios. La creencia en un ser supremo influye en todos los aspectos de su vida cotidiana, razón por la cual el trabajo de la tierra, las faenas de pesca, el nacimiento, la vida y la muerte se conectan con la fe. Por eso, los domingos por la mañana es casi obligatoria la asistencia a los templos. Esto se debe a que la población es heredera de cuatro siglos de influencia religiosa. Primero llegaron los bautistas, luego los católicos, después los adventistas, posteriormente los musulmanes y ahora hay varias iglesias protestantes de distinta índole. Si bien hay diversas iglesias, puedes visitar la Primera Iglesia Bautista en La Loma, una de las más famosas de San Andrés y donde puedes disfrutar de algunas de las canciones del coro góspel, la Iglesia Bautista Christian Mission ubicada en el centro, la Catedral de la Sagrada Familia y la Iglesia Católica en San Luis. Además, puedes visitar también algunas de las Iglesias Adventistas más reconocidas, como la de La Loma, la de San Luis o la del Séptimo Día. En Providencia también hay varias iglesias, en especial en el sector de Old Town, en Bottom House y en Rocky Point. ;A pesar de estas creencias religiosas occidentales, existen otras prácticas espirituales de profundas raíces africanas, que aunque no son tan aplaudidas, sí están latentes en la vida de los nativos y se practican en la intimidad del hogar, se las llama obia. El obia es el nombre que se les da a los conocimientos de los signos de la naturaleza, la lectura de los sueños y el manejo de las plantas medicinales para curar, proteger, atraer o alejar. Cuentan los abuelos que estas prácticas han permitido grandes cambios en los resultados de eventos importantes, como las carreras de caballos, premios de lotería e incluso la cura de enfermedades de gran complejidad. ;;;13. Iglesia Bautista de Rocky Point
13.34536;-81.35848;images/icon-iglesia-adventista-rocky-point.png;Iglesia Adventista de Rocky Point;images/14adventista-rocky-point.png;Uno de los aspectos más relevantes de los nativos isleños es su profunda creencia en Dios. La creencia en un ser supremo influye en todos los aspectos de su vida cotidiana, razón por la cual el trabajo de la tierra, las faenas de pesca, el nacimiento, la vida y la muerte se conectan con la fe. Por eso, los domingos por la mañana es casi obligatoria la asistencia a los templos. Esto se debe a que la población es heredera de cuatro siglos de influencia religiosa. Primero llegaron los bautistas, luego los católicos, después los adventistas, posteriormente los musulmanes y ahora hay varias iglesias protestantes de distinta índole. Si bien hay diversas iglesias, puedes visitar la Primera Iglesia Bautista en La Loma, una de las más famosas de San Andrés y donde puedes disfrutar de algunas de las canciones del coro góspel, la Iglesia Bautista Christian Mission ubicada en el centro, la Catedral de la Sagrada Familia y la Iglesia Católica en San Luis. Además, puedes visitar también algunas de las Iglesias Adventistas más reconocidas, como la de La Loma, la de San Luis o la del Séptimo Día. En Providencia también hay varias iglesias, en especial en el sector de Old Town, en Bottom House y en Rocky Point. ;A pesar de estas creencias religiosas occidentales, existen otras prácticas espirituales de profundas raíces africanas, que aunque no son tan aplaudidas, sí están latentes en la vida de los nativos y se practican en la intimidad del hogar, se las llama obia. El obia es el nombre que se les da a los conocimientos de los signos de la naturaleza, la lectura de los sueños y el manejo de las plantas medicinales para curar, proteger, atraer o alejar. Cuentan los abuelos que estas prácticas han permitido grandes cambios en los resultados de eventos importantes, como las carreras de caballos, premios de lotería e incluso la cura de enfermedades de gran complejidad. ;;;14. Iglesia Adventista de Rocky Point
13.32757;-81.3744;images/icon-iglesia-bautista-bottom-house.png;Iglesia Bautista de Bottom House;images/15bautista-bottom-house.png;Uno de los aspectos más relevantes de los nativos isleños es su profunda creencia en Dios. La creencia en un ser supremo influye en todos los aspectos de su vida cotidiana, razón por la cual el trabajo de la tierra, las faenas de pesca, el nacimiento, la vida y la muerte se conectan con la fe. Por eso, los domingos por la mañana es casi obligatoria la asistencia a los templos. Esto se debe a que la población es heredera de cuatro siglos de influencia religiosa. Primero llegaron los bautistas, luego los católicos, después los adventistas, posteriormente los musulmanes y ahora hay varias iglesias protestantes de distinta índole. Si bien hay diversas iglesias, puedes visitar la Primera Iglesia Bautista en La Loma, una de las más famosas de San Andrés y donde puedes disfrutar de algunas de las canciones del coro góspel, la Iglesia Bautista Christian Mission ubicada en el centro, la Catedral de la Sagrada Familia y la Iglesia Católica en San Luis. Además, puedes visitar también algunas de las Iglesias Adventistas más reconocidas, como la de La Loma, la de San Luis o la del Séptimo Día. En Providencia también hay varias iglesias, en especial en el sector de Old Town, en Bottom House y en Rocky Point. ;A pesar de estas creencias religiosas occidentales, existen otras prácticas espirituales de profundas raíces africanas, que aunque no son tan aplaudidas, sí están latentes en la vida de los nativos y se practican en la intimidad del hogar, se las llama obia. El obia es el nombre que se les da a los conocimientos de los signos de la naturaleza, la lectura de los sueños y el manejo de las plantas medicinales para curar, proteger, atraer o alejar. Cuentan los abuelos que estas prácticas han permitido grandes cambios en los resultados de eventos importantes, como las carreras de caballos, premios de lotería e incluso la cura de enfermedades de gran complejidad. ;;;15. Iglesia Bautista de Bottom House
13.32794;-81.37740;images/icon-iglesia-catolica-bottom-house.png;Iglesia Católica de Bottom House;images/16catolica-bottom-house.png;Uno de los aspectos más relevantes de los nativos isleños es su profunda creencia en Dios. La creencia en un ser supremo influye en todos los aspectos de su vida cotidiana, razón por la cual el trabajo de la tierra, las faenas de pesca, el nacimiento, la vida y la muerte se conectan con la fe. Por eso, los domingos por la mañana es casi obligatoria la asistencia a los templos. Esto se debe a que la población es heredera de cuatro siglos de influencia religiosa. Primero llegaron los bautistas, luego los católicos, después los adventistas, posteriormente los musulmanes y ahora hay varias iglesias protestantes de distinta índole. Si bien hay diversas iglesias, puedes visitar la Primera Iglesia Bautista en La Loma, una de las más famosas de San Andrés y donde puedes disfrutar de algunas de las canciones del coro góspel, la Iglesia Bautista Christian Mission ubicada en el centro, la Catedral de la Sagrada Familia y la Iglesia Católica en San Luis. Además, puedes visitar también algunas de las Iglesias Adventistas más reconocidas, como la de La Loma, la de San Luis o la del Séptimo Día. En Providencia también hay varias iglesias, en especial en el sector de Old Town, en Bottom House y en Rocky Point. ;A pesar de estas creencias religiosas occidentales, existen otras prácticas espirituales de profundas raíces africanas, que aunque no son tan aplaudidas, sí están latentes en la vida de los nativos y se practican en la intimidad del hogar, se las llama obia. El obia es el nombre que se les da a los conocimientos de los signos de la naturaleza, la lectura de los sueños y el manejo de las plantas medicinales para curar, proteger, atraer o alejar. Cuentan los abuelos que estas prácticas han permitido grandes cambios en los resultados de eventos importantes, como las carreras de caballos, premios de lotería e incluso la cura de enfermedades de gran complejidad. ;;;16. Iglesia Católica de Bottom House
13.38397;-81.371012;images/icon-iglesia-catolica-santa-catalina.png;Iglesia Católica de Santa Catalina;images/17catolica-santa-catalina.png;Uno de los aspectos más relevantes de los nativos isleños es su profunda creencia en Dios. La creencia en un ser supremo influye en todos los aspectos de su vida cotidiana, razón por la cual el trabajo de la tierra, las faenas de pesca, el nacimiento, la vida y la muerte se conectan con la fe. Por eso, los domingos por la mañana es casi obligatoria la asistencia a los templos. Esto se debe a que la población es heredera de cuatro siglos de influencia religiosa. Primero llegaron los bautistas, luego los católicos, después los adventistas, posteriormente los musulmanes y ahora hay varias iglesias protestantes de distinta índole. Si bien hay diversas iglesias, puedes visitar la Primera Iglesia Bautista en La Loma, una de las más famosas de San Andrés y donde puedes disfrutar de algunas de las canciones del coro góspel, la Iglesia Bautista Christian Mission ubicada en el centro, la Catedral de la Sagrada Familia y la Iglesia Católica en San Luis. Además, puedes visitar también algunas de las Iglesias Adventistas más reconocidas, como la de La Loma, la de San Luis o la del Séptimo Día. En Providencia también hay varias iglesias, en especial en el sector de Old Town, en Bottom House y en Rocky Point. ;A pesar de estas creencias religiosas occidentales, existen otras prácticas espirituales de profundas raíces africanas, que aunque no son tan aplaudidas, sí están latentes en la vida de los nativos y se practican en la intimidad del hogar, se las llama obia. El obia es el nombre que se les da a los conocimientos de los signos de la naturaleza, la lectura de los sueños y el manejo de las plantas medicinales para curar, proteger, atraer o alejar. Cuentan los abuelos que estas prácticas han permitido grandes cambios en los resultados de eventos importantes, como las carreras de caballos, premios de lotería e incluso la cura de enfermedades de gran complejidad. ;;;17. Iglesia Católica de Santa Catalina
13.331258;-81.390435;images/icon-caballos-southwest-bay.png;Carreras de caballo en Southwest Bay;images/18caballos-southwest.png;Las carreras de caballos son una antigua tradición isleña, tal vez de origen europeo, que originalmente se llevaban a cabo en las playas de Sound Bay y San Luis en San Andrés, como hasta hoy ocurre en la playa de Southwest Bay en Providencia. Esta última, la playa más larga y ancha de la isla, se localiza en el sector del mismo nombre, en el suroeste de la isla. Bordeada por uno de los últimos manglares que quedan, ofrece una vista espectacular desde el mirador de Hoy Hill, la colina que divide los sectores de Southwest y Freshwater Bay. Es precisamente por el manglar, que hace que el fondo del mar sea fangoso, que sea menos usada por los isleños para bañarse, pero no por ello la menos visitada.;En el sur, como se le llama familiarmente en Providencia, tienen lugar las carreras de caballos. Estas son competencias donde participan dos caballos, entrenados desde potros en relación con el mar, cabalgados por adolescentes de la comunidad. Las carreras se disputan por lo general los sábados, y aunque duran menos de un minuto, que es lo que tardan los caballos en recorrer la playa de punta a punta, a su alrededor se genera toda una fiesta por parte de los asistentes, que se reúnen y pueden pasar horas esperando este acontecimiento. Igualmente, en el sur se organizan celebraciones como la del 7 de agosto, y otras fechas especiales, en las que se instalan tómbolas y ventas de comida típica, se hacen presentaciones culturales y se realizan juegos tradicionales. Para estas fechas, la playa se viste de fiesta y los isleños se juntan en grupos para conversar y compartir un rato, al ritmo de la música. Entre los juegos que se organizan se destacan las competencias para subir palmeras, los bolos o skitlaly, las carreras de encostalados y la persecución de cerdos engrasados.  ;;;18. Carreras de caballo en Southwest Bay
13.37241;-81.36088;images/icon-fair-table-mountain.png;Fair Table Mountain;images/19fair-table-mountain.png;La comida es fundamental para la vida de los nativos y atraviesa todos los acontecimientos de la vida cotidiana. Para los isleños, cocinar y comer no es solo un acto necesario para alimentar al cuerpo, sino también una práctica a través de la cual se comparte con la familia y los amigos, se estrechan las relaciones comunitarias y se expresan la amistad y el amor. Con comida se celebran las fechas especiales, como los cumpleaños y los matrimonios, al igual que los reencuentros cuando los amigos que están lejos regresan a las islas. Con comida se corteja a las novias y se fortalece la amistad con los amigos. E incluso con comida se despide a los muertos, en la última noche del novenario o nine night. Quizá sea esta importancia de la comida para la vida isleña lo que ha hecho que la gastronomía del archipiélago sea tan variada y especial, una mezcla de sabores donde se encuentran los productos del mar y de la tierra, lo salado y lo dulce, lo condimentado y lo sencillo.    ;Entre las tradiciones asociadas a la comida, es importante destacar los fair table, que consisten en mesas organizadas por las mujeres en los portones de su casa, donde se venden productos típicos de la comida local, preparados diariamente, y con frecuencia utilizando alimentos producidos en la isla. Allí, en sectores tradicionales como Perry Hill, Orange Hill, Barrack, Schooner Bigth en San Andrés o Southwest Bay y Old Town en Providencia, es fácil encontrar estos lugares, frecuentados por isleños y turistas, los cuales constituyen un notable aporte a la economía familiar de las personas que las organizan, especialmente de las mujeres.   ;¿Qué podemos encontrar en una fair table? Las opciones son varias y cambian de acuerdo con la vendedora y la oferta de la temporada, pero en general predominan las recetas de panadería, entre estas las deliciosas patty o empanadas de cangrejo o pollo. Los journey cake, una especie de pan de harina de trigo de contextura densa. Los syrup cake y los bon, panes endulzados con miel de caña o azúcar y aderezados con canela, jengibre o nuez moscada, y las tortas y pies de frutas o tubérculos, incluyendo piña, limón, coco, auyama, yuca y batata dulce, por solo nombrar algunos. También es frecuente encontrar las famosas fish y concs ball, albóndigas de pescado o caracol condimentadas con pimientas locales y albahaca, tanto secas como en salsa, que se acompañan de maravilla con algunos de los panes mencionados. Finalmente, hay una variedad de preparaciones que, sin ser las más frecuentes, también pueden encontrarse en algunos de estos lugares, como la colada de maíz o peto, las bolitas de coco, los guangla o dulces de ajonjolí, los jugos de frutas naturales, las sardinas fritas, y otras recetas típicas, como las crab backs, caparazones de cangrejo negro rellenos con carne de cangrejo guisada. ;Localmente, cada mesa es reconocida por sus productos –el mejor peto o el mejor pie de limón–, aunque estas opiniones cambian según la persona. Lo cierto es que todas ofrecen una comida casera de gran calidad, preparada con esmero por las mujeres, donde se continúan conservando el conocimiento y la experiencia asociados a la gastronomía tradicional. Además, son uno de los pocos espacios donde todavía es posible consumir los productos agrícolas y pesqueros locales, frescos y en gran parte orgánicos. Así, las fair table son también un baluarte de la seguridad y la soberanía alimentaria local, la cual se encuentra amenazada por los productos importados. Por todo lo anterior, esta es una invitación a conocerlas ¡todas deliciosas!;19. Fair Table Mountain
13.36774;-81.37204;images/icon-fair-table-old-town.png;Fair Table en Old Town;images/20fair-table-old-town.png;La comida es fundamental para la vida de los nativos y atraviesa todos los acontecimientos de la vida cotidiana. Para los isleños, cocinar y comer no es solo un acto necesario para alimentar al cuerpo, sino también una práctica a través de la cual se comparte con la familia y los amigos, se estrechan las relaciones comunitarias y se expresan la amistad y el amor. Con comida se celebran las fechas especiales, como los cumpleaños y los matrimonios, al igual que los reencuentros cuando los amigos que están lejos regresan a las islas. Con comida se corteja a las novias y se fortalece la amistad con los amigos. E incluso con comida se despide a los muertos, en la última noche del novenario o nine night. Quizá sea esta importancia de la comida para la vida isleña lo que ha hecho que la gastronomía del archipiélago sea tan variada y especial, una mezcla de sabores donde se encuentran los productos del mar y de la tierra, lo salado y lo dulce, lo condimentado y lo sencillo.    ;Entre las tradiciones asociadas a la comida, es importante destacar los fair table, que consisten en mesas organizadas por las mujeres en los portones de su casa, donde se venden productos típicos de la comida local, preparados diariamente, y con frecuencia utilizando alimentos producidos en la isla. Allí, en sectores tradicionales como Perry Hill, Orange Hill, Barrack, Schooner Bigth en San Andrés o Southwest Bay y Old Town en Providencia, es fácil encontrar estos lugares, frecuentados por isleños y turistas, los cuales constituyen un notable aporte a la economía familiar de las personas que las organizan, especialmente de las mujeres.   ;¿Qué podemos encontrar en una fair table? Las opciones son varias y cambian de acuerdo con la vendedora y la oferta de la temporada, pero en general predominan las recetas de panadería, entre estas las deliciosas patty o empanadas de cangrejo o pollo. Los journey cake, una especie de pan de harina de trigo de contextura densa. Los syrup cake y los bon, panes endulzados con miel de caña o azúcar y aderezados con canela, jengibre o nuez moscada, y las tortas y pies de frutas o tubérculos, incluyendo piña, limón, coco, auyama, yuca y batata dulce, por solo nombrar algunos. También es frecuente encontrar las famosas fish y concs ball, albóndigas de pescado o caracol condimentadas con pimientas locales y albahaca, tanto secas como en salsa, que se acompañan de maravilla con algunos de los panes mencionados. Finalmente, hay una variedad de preparaciones que, sin ser las más frecuentes, también pueden encontrarse en algunos de estos lugares, como la colada de maíz o peto, las bolitas de coco, los guangla o dulces de ajonjolí, los jugos de frutas naturales, las sardinas fritas, y otras recetas típicas, como las crab backs, caparazones de cangrejo negro rellenos con carne de cangrejo guisada. ;Localmente, cada mesa es reconocida por sus productos –el mejor peto o el mejor pie de limón–, aunque estas opiniones cambian según la persona. Lo cierto es que todas ofrecen una comida casera de gran calidad, preparada con esmero por las mujeres, donde se continúan conservando el conocimiento y la experiencia asociados a la gastronomía tradicional. Además, son uno de los pocos espacios donde todavía es posible consumir los productos agrícolas y pesqueros locales, frescos y en gran parte orgánicos. Así, las fair table son también un baluarte de la seguridad y la soberanía alimentaria local, la cual se encuentra amenazada por los productos importados. Por todo lo anterior, esta es una invitación a conocerlas ¡todas deliciosas!;20. Fair Table en Old Town
13.35955;-81.39083;images/icon-fair-table-lazy-hill.png;Fair Table en Lazy Hill;images/21fair-table-lazy-hill.png;La comida es fundamental para la vida de los nativos y atraviesa todos los acontecimientos de la vida cotidiana. Para los isleños, cocinar y comer no es solo un acto necesario para alimentar al cuerpo, sino también una práctica a través de la cual se comparte con la familia y los amigos, se estrechan las relaciones comunitarias y se expresan la amistad y el amor. Con comida se celebran las fechas especiales, como los cumpleaños y los matrimonios, al igual que los reencuentros cuando los amigos que están lejos regresan a las islas. Con comida se corteja a las novias y se fortalece la amistad con los amigos. E incluso con comida se despide a los muertos, en la última noche del novenario o nine night. Quizá sea esta importancia de la comida para la vida isleña lo que ha hecho que la gastronomía del archipiélago sea tan variada y especial, una mezcla de sabores donde se encuentran los productos del mar y de la tierra, lo salado y lo dulce, lo condimentado y lo sencillo.    ;Entre las tradiciones asociadas a la comida, es importante destacar los fair table, que consisten en mesas organizadas por las mujeres en los portones de su casa, donde se venden productos típicos de la comida local, preparados diariamente, y con frecuencia utilizando alimentos producidos en la isla. Allí, en sectores tradicionales como Perry Hill, Orange Hill, Barrack, Schooner Bigth en San Andrés o Southwest Bay y Old Town en Providencia, es fácil encontrar estos lugares, frecuentados por isleños y turistas, los cuales constituyen un notable aporte a la economía familiar de las personas que las organizan, especialmente de las mujeres.   ;¿Qué podemos encontrar en una fair table? Las opciones son varias y cambian de acuerdo con la vendedora y la oferta de la temporada, pero en general predominan las recetas de panadería, entre estas las deliciosas patty o empanadas de cangrejo o pollo. Los journey cake, una especie de pan de harina de trigo de contextura densa. Los syrup cake y los bon, panes endulzados con miel de caña o azúcar y aderezados con canela, jengibre o nuez moscada, y las tortas y pies de frutas o tubérculos, incluyendo piña, limón, coco, auyama, yuca y batata dulce, por solo nombrar algunos. También es frecuente encontrar las famosas fish y concs ball, albóndigas de pescado o caracol condimentadas con pimientas locales y albahaca, tanto secas como en salsa, que se acompañan de maravilla con algunos de los panes mencionados. Finalmente, hay una variedad de preparaciones que, sin ser las más frecuentes, también pueden encontrarse en algunos de estos lugares, como la colada de maíz o peto, las bolitas de coco, los guangla o dulces de ajonjolí, los jugos de frutas naturales, las sardinas fritas, y otras recetas típicas, como las crab backs, caparazones de cangrejo negro rellenos con carne de cangrejo guisada. ;Localmente, cada mesa es reconocida por sus productos –el mejor peto o el mejor pie de limón–, aunque estas opiniones cambian según la persona. Lo cierto es que todas ofrecen una comida casera de gran calidad, preparada con esmero por las mujeres, donde se continúan conservando el conocimiento y la experiencia asociados a la gastronomía tradicional. Además, son uno de los pocos espacios donde todavía es posible consumir los productos agrícolas y pesqueros locales, frescos y en gran parte orgánicos. Así, las fair table son también un baluarte de la seguridad y la soberanía alimentaria local, la cual se encuentra amenazada por los productos importados. Por todo lo anterior, esta es una invitación a conocerlas ¡todas deliciosas!;21. Fair Table en Lazy Hill
